DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	13q14.2	13	49071567	FNDC3A	FNDC3A			ENSG00000102531			rs118112762-?	rs118112762	0	118112762	intron_variant	0	NR	7E-6	5.154901959985743		3.25		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	6q22.31	6	124704154	NKAIN2	RNF217-AS1, NKAIN2			ENSG00000236548, ENSG00000188580			rs17766756-?	rs17766756	0	17766756	intron_variant	0	NR	3E-6	5.522878745280337		3.78		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	4q32.2	4	162241645	FSTL5, LOC101928052	FSTL5 - MTHFD2P4	ENSG00000168843	ENSG00000251253		77641	80543	rs202013048-?	rs202013048	0	202013048	intergenic_variant	1	NR	4E-6	5.3979400086720375		3.78		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	11p14.1	11	27409619	LGR4	LGR4			ENSG00000205213			rs61887835-?	rs61887835	0	61887835	intron_variant	0	NR	7E-6	5.154901959985743		4.7		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth with premature rupture of membranes	133 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	8p21.3	8	20981609	LOC102467222, LOC286114	AC021613.1, LINC02153			ENSG00000254092, ENSG00000253199			rs117023642-?	rs117023642	0	117023642	intron_variant	0	NR	4E-7	6.3979400086720375		5.85		Illumina [6778521] (imputed)	N	preterm premature rupture of the membranes, spontaneous preterm birth	http://purl.obolibrary.org/obo/MONDO_0012511, http://www.ebi.ac.uk/efo/EFO_0006917	GCST008180	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	4q32.1	4	155592141	LOC105377505, GUCY1A3	AC107208.1 - GUCY1A1	ENSG00000251244	ENSG00000164116		71788	74570	rs1965937-?	rs1965937	0	1965937	regulatory_region_variant	1	NR	9E-6	5.045757490560675		4.347826		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	6q24.1	6	138535303	NHSL1	NHSL1			ENSG00000135540			rs9389588-?	rs9389588	0	9389588	intron_variant	0	NR	2E-6	5.698970004336019		3.030303		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	17q23.2	17	61402971	TBX2	TBX2, TBX2-AS1			ENSG00000121068, ENSG00000267280			rs59172073-?	rs59172073	1	36159117	intron_variant	0	NR	7E-6	5.154901959985743		2.7027025		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	18q21.32	18	59971098	LOC105372151, NFE2L3P1	NFE2L3P1			ENSG00000267497			rs10871774-?	rs10871774	0	10871774	non_coding_transcript_exon_variant	0	NR	2E-6	5.698970004336019		2.631579		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3p14.2	3	61513935	LOC105377114, PTPRG	FHIT - PTPRG	ENSG00000189283	ENSG00000144724		262476	47634	rs2001841-?	rs2001841	0	2001841	intergenic_variant	1	NR	6E-7	6.221848749616356		2.5		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	5q23.1	5	115970596	LVRN	LVRN			ENSG00000172901			rs2115040-?	rs2115040	0	2115040	intron_variant	0	NR	4E-6	5.3979400086720375		2.3255813		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	9q31.3	9	110480735	SVEP1	SVEP1			ENSG00000165124			rs74514462-?	rs74514462	0	74514462	intron_variant	0	NR	8E-6	5.096910013008056		2.2727273		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	13q12.3	13	31486393	LOC105370150, RXFP2	AL161616.1 - RXFP2	ENSG00000277319	ENSG00000133105		2694	253133	rs61953951-?	rs61953951	0	61953951	intergenic_variant	1	NR	1E-6	6.0		1.89		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	20p13	20	3750492	HSPA12B	HSPA12B			ENSG00000132622			rs58505239-?	rs58505239	0	58505239	intron_variant	0	NR	7E-6	5.154901959985743		2.05		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10q26.3	10	132238150	STK32C	STK32C			ENSG00000165752			rs1000535-?	rs1000535	0	1000535	intron_variant	0	NR	7E-6	5.154901959985743		2.22		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	15q12	15	26628674	GABRB3	GABRB3			ENSG00000166206			rs112945849-?	rs112945849	1	71420014	intron_variant	0	NR	5E-6	5.301029995663981		2.42		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	1p32.1	1	60777648	SLC7A14, LOC101926964	AC099792.1			ENSG00000231252			rs12085223-?	rs12085223	0	12085223	intron_variant	0	NR	2E-6	5.698970004336019		2.49		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	3q26.2	3	170594457	LOC101928583	SLC7A14-AS1, AC026316.4			ENSG00000285051, ENSG00000285218			rs34635471-?	rs34635471	0	34635471	intron_variant	0	NR	9E-7	6.045757490560675		2.56		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	2q11.2	2	100603913	PDCL3, LOC105373507	LINC01849			ENSG00000234988			rs68147667-?	rs68147667	0	68147667	intron_variant	0	NR	5E-6	5.301029995663981		2.78		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	6q14.3	6	86267752	LOC101928842, HTR1E	NDUFA5P9 - AL391417.1	ENSG00000220831	ENSG00000219500		53176	164492	rs9342062-?	rs9342062	0	9342062	intergenic_variant	1	NR	4E-6	5.3979400086720375		2.85		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	13q21.33	13	69952114	KLHL1	KLHL1			ENSG00000150361			rs73212551-?	rs73212551	0	73212551	intron_variant	0	NR	9E-6	5.045757490560675		2.87		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	21q22.2	21	40092354	DSCAM	DSCAM			ENSG00000171587			rs2410212-?	rs2410212	0	2410212	intron_variant	0	NR	2E-6	5.698970004336019		3.17		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	4q24	4	103278765	CENPE, TACR3	LINC02428			ENSG00000248740			rs1289231-?	rs1289231	0	1289231	intron_variant	0	NR	6E-6	5.221848749616356		3.29		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	18q11.2	18	23391045	TMEM241, RIOK3	TMEM241			ENSG00000134490			rs140162370-?	rs140162370	0	140162370	intron_variant	0	NR	1E-6	6.0		3.38		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	12q13.2	12	55025347	NEUROD4	NEUROD4			ENSG00000123307			rs188928429-?	rs188928429	0	188928429	intron_variant	0	NR	3E-6	5.522878745280337		3.78		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	10q23.2	10	86301682	GRID1	GRID1			ENSG00000182771			rs572482355-?	rs572482355	0	572482355	intron_variant	0	NR	4E-6	5.3979400086720375		3.78		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2019-07-19	31194736	Tiensuu H	2019-06-13	PLoS Genet	www.ncbi.nlm.nih.gov/pubmed/31194736	Risk of spontaneous preterm birth and fetal growth associates with fetal SLIT2.	Spontaneous preterm birth without premature rupture of membranes	101 Finnish ancestry infant cases, 419 Finnish ancestry infant controls	NA	1q25.3	1	182336514	EIF1P3	EIF1P3 - GLUL	ENSG00000231684	ENSG00000135821		180	41584	rs539974331-?	rs539974331	0	539974331	intergenic_variant	1	NR	1E-6	6.0		4.82		Illumina [6778521] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008181	Genome-wide genotyping array
2017-10-23	28877031	Zhang G	2017-09-07	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/28877031	Genetic Associations with Gestational Duration and Spontaneous Preterm Birth.	Preterm birth (maternal effect)	3,331 European ancestry preterm birth mothers, 40,236 European ancestry term birth mothers	2,565 European ancestry preterm birth mothers, 6,034 European ancestry term birth mothers	3q21.3	3	128339768	EEFSEC, DNAJB8, GATA2	EEFSEC			ENSG00000132394			rs201450565-?	rs201450565	0	201450565	intron_variant	0	0.767	2E-12	11.698970004336019		1.2345679	[NR]	Illumina [15635593] (imputed)	N	premature birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0003917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004898	Genome-wide genotyping array
2017-10-23	28877031	Zhang G	2017-09-07	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/28877031	Genetic Associations with Gestational Duration and Spontaneous Preterm Birth.	Preterm birth (maternal effect)	3,331 European ancestry preterm birth mothers, 40,236 European ancestry term birth mothers	2,565 European ancestry preterm birth mothers, 6,034 European ancestry term birth mothers	17p12	17	15287707	TEKT3, PMP22, TVP23C-CDRT4	AC005703.7			ENSG00000286792			rs7217780-C	rs7217780	0	7217780	intron_variant	0	0.336	5E-8	7.301029995663981		1.15	[NR]	Illumina [15635593] (imputed)	N	premature birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0003917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004898	Genome-wide genotyping array
2017-10-23	28877031	Zhang G	2017-09-07	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/28877031	Genetic Associations with Gestational Duration and Spontaneous Preterm Birth.	Preterm birth (maternal effect)	3,331 European ancestry preterm birth mothers, 40,236 European ancestry term birth mothers	2,565 European ancestry preterm birth mothers, 6,034 European ancestry term birth mothers	19q13.2	19	41345137	TGFB1, B9D2, TMEM91	TGFB1			ENSG00000105329			rs11466328-G	rs11466328	0	11466328	intron_variant	0	0.9712	5E-7	6.301029995663981		1.7636685	[NR]	Illumina [15635593] (imputed)	N	premature birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0003917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004898	Genome-wide genotyping array
2017-10-23	28877031	Zhang G	2017-09-07	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/28877031	Genetic Associations with Gestational Duration and Spontaneous Preterm Birth.	Preterm birth (maternal effect)	3,331 European ancestry preterm birth mothers, 40,236 European ancestry term birth mothers	2,565 European ancestry preterm birth mothers, 6,034 European ancestry term birth mothers	Xq23	X	116033029	AGTR2, PLS3	RN7SL712P - AKR1B1P8	ENSG00000266828	ENSG00000231371		40256	10454	rs201386833-?	rs201386833	1	35077725	intergenic_variant	1	0.41	1E-11	11.0		1.15	[NR]	Illumina [15635593] (imputed)	N	premature birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0003917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004898	Genome-wide genotyping array
2017-10-23	28877031	Zhang G	2017-09-07	N Engl J Med	www.ncbi.nlm.nih.gov/pubmed/28877031	Genetic Associations with Gestational Duration and Spontaneous Preterm Birth.	Preterm birth (maternal effect)	3,331 European ancestry preterm birth mothers, 40,236 European ancestry term birth mothers	2,565 European ancestry preterm birth mothers, 6,034 European ancestry term birth mothers	5q33.3	5	158468041	EBF1	AC091979.2 - AC091939.1	ENSG00000272085	ENSG00000254135		3363	17149	rs2963463-T	rs2963463	0	2963463	regulatory_region_variant	1	0.272	5E-15	14.301029995663981		1.23	[NR]	Illumina [15635593] (imputed)	N	premature birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0003917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004898	Genome-wide genotyping array
2015-10-24	25599974	Zhang H	2015-01-19	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/25599974	A genome-wide association study of early spontaneous preterm delivery.	Spontaneous preterm birth (preterm delivery)	935 pre-term delivery mothers, 946 term delivery mothers	66 European ancestry pre-term delivery mothers, 110 African American pre-term delivery mothers, 110 Hispanic pre-term delivery mothers, 7 pre-term delivery mothers,  37 European ancestry term delivery mothers, 84 African American term delivery mothers, 74 Hispanic term delivery mothers, 5 term delivery mothers	3p21.1	3	53384771	DCP1A	CACNA1D			ENSG00000157388			rs17053026-?	rs17053026	0	17053026	intron_variant	0	0.95	5E-6	5.301029995663981		1.89	[NR]	Affymetrix [779326]	N	delivery measurement, spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006922, http://www.ebi.ac.uk/efo/EFO_0006917	GCST002752	Genome-wide genotyping array
2015-10-24	25599974	Zhang H	2015-01-19	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/25599974	A genome-wide association study of early spontaneous preterm delivery.	Spontaneous preterm birth (preterm delivery)	935 pre-term delivery mothers, 946 term delivery mothers	66 European ancestry pre-term delivery mothers, 110 African American pre-term delivery mothers, 110 Hispanic pre-term delivery mothers, 7 pre-term delivery mothers,  37 European ancestry term delivery mothers, 84 African American term delivery mothers, 74 Hispanic term delivery mothers, 5 term delivery mothers	9p24.2	9	3943125	GLIS3	GLIS3			ENSG00000107249			rs501631-T	rs501631	0	501631	intron_variant	0	0.48	7E-6	5.154901959985743		1.33	[NR]	Affymetrix [779326]	N	delivery measurement, spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006922, http://www.ebi.ac.uk/efo/EFO_0006917	GCST002752	Genome-wide genotyping array
2017-10-06	28598419	Hong X	2017-06-09	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28598419	Genome-wide approach identifies a novel gene-maternal pre-pregnancy BMI interaction on preterm birth.	Spontaneous preterm birth (maternal effect)	461 African American spontaneous preterm birth mothers, 1,035 African American term birth mothers	NA	7q21.11	7	81777764	HGF, CACNA2D1	HGF - CACNA2D1	ENSG00000019991	ENSG00000153956		7326	168680	rs1558001-T	rs1558001	0	1558001	intergenic_variant	1	0.21	3E-8	7.522878745280337		1.7	1.4-2.0	Illumina [13317377] (imputed)	N	spontaneous preterm birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0006917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004845	Genome-wide genotyping array
2017-10-06	28598419	Hong X	2017-06-09	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/28598419	Genome-wide approach identifies a novel gene-maternal pre-pregnancy BMI interaction on preterm birth.	Spontaneous preterm birth (maternal effect)	461 African American spontaneous preterm birth mothers, 1,035 African American term birth mothers	NA	8p12	8	29812253	LOC101929470, DUSP4	LINC02099 - AC131254.1	ENSG00000253490	ENSG00000248964		13761	2751	rs149014416-A	rs149014416	0	149014416	intergenic_variant	1	0.03	2E-8	7.698970004336019		2.4	1.7-3.5	Illumina [13317377] (imputed)	N	spontaneous preterm birth, parental genotype effect measurement	http://www.ebi.ac.uk/efo/EFO_0006917, http://www.ebi.ac.uk/efo/EFO_0005939	GCST004845	Genome-wide genotyping array
2019-09-23	31477735	Liu X	2019-09-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31477735	Variants in the fetal genome near pro-inflammatory cytokine genes on 2q13 associate with gestational duration.	Early spontaneous preterm birth	1,139 European ancestry cases, 60,148 European ancestry controls	107 Finnish ancestry infant cases, 865 Finnish ancestry infant controls	1p33	1	48358735	SPATA6	SPATA6			ENSG00000132122			rs1877720-T	rs1877720	0	1877720	intron_variant	0	0.046	4E-7	6.3979400086720375		1.55	[1.31-1.84]	Illumina [7588467] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008753	Genome-wide genotyping array
2019-09-23	31477735	Liu X	2019-09-02	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31477735	Variants in the fetal genome near pro-inflammatory cytokine genes on 2q13 associate with gestational duration.	Early spontaneous preterm birth	1,139 European ancestry cases, 60,148 European ancestry controls	107 Finnish ancestry infant cases, 865 Finnish ancestry infant controls	3q28	3	188269895	LPP	LPP			ENSG00000145012			rs112912841-G	rs112912841	0	112912841	intron_variant	0	0.061	1E-7	7.0		1.56	[1.32-1.84]	Illumina [7588467] (imputed)	N	spontaneous preterm birth	http://www.ebi.ac.uk/efo/EFO_0006917	GCST008753	Genome-wide genotyping array
